country,league_code,season,season_start,club,squad_size,avg_age,foreign_players,avg_market_value_m,squad_market_value_m
Netherlands,NL1,2011-2012,2011,Vitesse Arnhem,36,22.9,18,1.28,46.08
Netherlands,NL1,2011-2012,2011,SC Heerenveen,31,24.2,15,1.45,44.95
Netherlands,NL1,2011-2012,2011,FC Groningen,33,24.1,15,1.22,40.2
Netherlands,NL1,2011-2012,2011,FC Utrecht,37,24.4,17,0.846,31.3
Netherlands,NL1,2011-2012,2011,Roda JC Kerkrade,27,25.3,18,0.792,21.38
Netherlands,NL1,2011-2012,2011,NEC Nijmegen,32,24.7,11,0.645,20.63
Netherlands,NL1,2011-2012,2011,ADO Den Haag,36,24.8,15,0.569,20.5
Netherlands,NL1,2011-2012,2011,VVV-Venlo,28,24.9,10,0.637,17.83
Netherlands,NL1,2011-2012,2011,NAC Breda,30,26.1,9,0.572,17.15
Netherlands,NL1,2011-2012,2011,Heracles Almelo,26,24.4,6,0.539,14.03
Netherlands,NL1,2011-2012,2011,De Graafschap Doetinchem,32,24.5,14,0.4,12.8
Netherlands,NL1,2011-2012,2011,RKC Waalwijk,25,24.5,5,0.381,9.53
Netherlands,NL1,2011-2012,2011,SBV Excelsior,32,23.1,7,0.288,9.23
Netherlands,NL1,2012-2013,2012,Ajax Amsterdam,39,23.3,20,3.41,133.05
Netherlands,NL1,2012-2013,2012,PSV Eindhoven,31,24.4,16,3.25,100.85
Netherlands,NL1,2012-2013,2012,FC Twente Enschede,42,24.8,22,2.03,85.05
Netherlands,NL1,2012-2013,2012,Vitesse Arnhem,28,23.7,16,2.35,65.85
Netherlands,NL1,2012-2013,2012,AZ Alkmaar,36,23.2,19,1.63,58.83
Netherlands,NL1,2012-2013,2012,Feyenoord Rotterdam,30,23.9,12,1.91,57.4
Netherlands,NL1,2012-2013,2012,SC Heerenveen,35,24.2,19,1.18,41.45
Netherlands,NL1,2012-2013,2012,FC Utrecht,32,24.0,13,0.93,29.75
Netherlands,NL1,2012-2013,2012,FC Groningen,38,23.2,15,0.67,25.48
Netherlands,NL1,2012-2013,2012,NEC Nijmegen,33,25.1,11,0.643,21.23
Netherlands,NL1,2012-2013,2012,Heracles Almelo,27,24.6,10,0.713,19.25
Netherlands,NL1,2012-2013,2012,ADO Den Haag,31,23.7,8,0.562,17.43
Netherlands,NL1,2012-2013,2012,VVV-Venlo,29,25.0,14,0.54,15.65
Netherlands,NL1,2012-2013,2012,Roda JC Kerkrade,32,24.6,21,0.475,15.2
Netherlands,NL1,2012-2013,2012,NAC Breda,29,25.2,7,0.491,14.25
Netherlands,NL1,2012-2013,2012,RKC Waalwijk,34,24.8,12,0.365,12.4
Netherlands,NL1,2012-2013,2012,PEC Zwolle,39,24.1,9,0.296,11.53
Netherlands,NL1,2012-2013,2012,Willem II Tilburg,33,25.3,10,0.233,7.7
Netherlands,NL1,2013-2014,2013,Ajax Amsterdam,35,23.1,17,3.34,116.8
Netherlands,NL1,2013-2014,2013,PSV Eindhoven,33,23.4,18,2.83,93.25
Netherlands,NL1,2013-2014,2013,Vitesse Arnhem,36,23.3,24,1.81,65.08
Netherlands,NL1,2013-2014,2013,Feyenoord Rotterdam,33,24.5,9,1.85,61.05
Netherlands,NL1,2013-2014,2013,FC Twente Enschede,36,24.1,22,1.69,60.8
Netherlands,NL1,2013-2014,2013,AZ Alkmaar,34,24.5,18,1.45,49.4
Netherlands,NL1,2013-2014,2013,SC Heerenveen,34,24.0,17,1.1,37.43
Netherlands,NL1,2013-2014,2013,FC Utrecht,40,24.2,18,0.706,28.25
Netherlands,NL1,2013-2014,2013,FC Groningen,32,24.3,13,0.752,24.08
Netherlands,NL1,2013-2014,2013,ADO Den Haag,33,23.8,10,0.553,18.25
Netherlands,NL1,2013-2014,2013,Heracles Almelo,31,25.1,13,0.558,17.3
Netherlands,NL1,2013-2014,2013,PEC Zwolle,37,24.2,17,0.464,17.18
Netherlands,NL1,2013-2014,2013,NEC Nijmegen,35,24.5,20,0.469,16.4
Netherlands,NL1,2013-2014,2013,Roda JC Kerkrade,32,24.9,15,0.501,16.03
Netherlands,NL1,2013-2014,2013,NAC Breda,27,26.5,8,0.451,12.18
Netherlands,NL1,2013-2014,2013,RKC Waalwijk,36,25.9,12,0.312,11.23
Netherlands,NL1,2013-2014,2013,SC Cambuur Leeuwarden,29,25.5,8,0.334,9.7
Netherlands,NL1,2013-2014,2013,Go Ahead Eagles,31,24.0,7,0.303,9.4
Netherlands,NL1,2014-2015,2014,Ajax Amsterdam,34,23.1,14,3.25,110.45
Netherlands,NL1,2014-2015,2014,PSV Eindhoven,31,23.1,12,3.25,100.8
Netherlands,NL1,2014-2015,2014,Feyenoord Rotterdam,31,25.5,10,2.13,65.95
Netherlands,NL1,2014-2015,2014,FC Twente Enschede,33,23.5,19,1.54,50.9
Netherlands,NL1,2014-2015,2014,Vitesse Arnhem,23,24.4,16,1.86,42.8
Netherlands,NL1,2014-2015,2014,AZ Alkmaar,29,23.5,18,1.29,37.53
Netherlands,NL1,2014-2015,2014,SC Heerenveen,38,22.5,16,0.863,32.8
Netherlands,NL1,2014-2015,2014,FC Groningen,35,23.9,14,0.846,29.6
Netherlands,NL1,2014-2015,2014,FC Utrecht,41,23.2,16,0.668,27.4
Netherlands,NL1,2014-2015,2014,PEC Zwolle,34,24.2,19,0.678,23.05
Netherlands,NL1,2014-2015,2014,ADO Den Haag,31,23.8,13,0.602,18.68
Netherlands,NL1,2014-2015,2014,NAC Breda,33,24.9,16,0.405,13.35
Netherlands,NL1,2014-2015,2014,Heracles Almelo,33,25.3,12,0.38,12.53
Netherlands,NL1,2014-2015,2014,SC Cambuur Leeuwarden,29,25.5,8,0.379,11.0
Netherlands,NL1,2014-2015,2014,Go Ahead Eagles,28,24.2,4,0.379,10.6
Netherlands,NL1,2014-2015,2014,Willem II Tilburg,29,25.2,17,0.356,10.33
Netherlands,NL1,2014-2015,2014,SBV Excelsior,27,24.9,4,0.319,8.6
Netherlands,NL1,2014-2015,2014,FC Dordrecht,34,23.6,15,0.231,7.85
Netherlands,NL1,2015-2016,2015,Ajax Amsterdam,27,23.6,11,4.41,119.2
Netherlands,NL1,2015-2016,2015,PSV Eindhoven,28,24.3,12,4.25,119.1
Netherlands,NL1,2015-2016,2015,Feyenoord Rotterdam,31,24.5,12,2.34,72.45
Netherlands,NL1,2015-2016,2015,AZ Alkmaar,35,23.7,18,1.39,48.73
Netherlands,NL1,2015-2016,2015,FC Twente Enschede,33,22.6,21,1.45,47.78
Netherlands,NL1,2015-2016,2015,Vitesse Arnhem,31,23.5,23,1.15,35.53
Netherlands,NL1,2015-2016,2015,FC Utrecht,36,23.0,15,0.884,31.83
Netherlands,NL1,2015-2016,2015,FC Groningen,32,24.6,13,0.961,30.75
Netherlands,NL1,2015-2016,2015,SC Heerenveen,33,22.6,14,0.877,28.95
Netherlands,NL1,2015-2016,2015,PEC Zwolle,39,23.0,16,0.612,23.85
Netherlands,NL1,2015-2016,2015,Willem II Tilburg,35,25.9,18,0.64,22.4
Netherlands,NL1,2015-2016,2015,NEC Nijmegen,31,25.4,20,0.674,20.9
Netherlands,NL1,2015-2016,2015,ADO Den Haag,29,25.3,13,0.665,19.28
Netherlands,NL1,2015-2016,2015,Heracles Almelo,28,25.3,8,0.647,18.13
Netherlands,NL1,2015-2016,2015,Roda JC Kerkrade,40,25.9,21,0.433,17.3
Netherlands,NL1,2015-2016,2015,SC Cambuur Leeuwarden,36,25.2,13,0.399,14.35
Netherlands,NL1,2015-2016,2015,SBV Excelsior,28,25.6,6,0.418,11.7
Netherlands,NL1,2015-2016,2015,De Graafschap Doetinchem,30,23.3,6,0.302,9.05
Netherlands,NL1,2016-2017,2016,Ajax Amsterdam,34,22.9,15,5.25,178.5
Netherlands,NL1,2016-2017,2016,PSV Eindhoven,40,23.8,20,3.17,126.6
Netherlands,NL1,2016-2017,2016,Feyenoord Rotterdam,33,25.0,14,3.33,109.8
Netherlands,NL1,2016-2017,2016,AZ Alkmaar,34,24.1,15,1.64,55.63
Netherlands,NL1,2016-2017,2016,FC Twente Enschede,32,23.5,18,1.64,52.48
Netherlands,NL1,2016-2017,2016,FC Utrecht,36,23.7,17,1.36,49.13
Netherlands,NL1,2016-2017,2016,SC Heerenveen,38,23.0,19,1.2,45.6
Netherlands,NL1,2016-2017,2016,Vitesse Arnhem,31,24.5,19,1.36,42.25
Netherlands,NL1,2016-2017,2016,FC Groningen,35,24.6,14,0.849,29.73
Netherlands,NL1,2016-2017,2016,Heracles Almelo,31,25.2,10,0.731,22.65
Netherlands,NL1,2016-2017,2016,PEC Zwolle,34,24.0,13,0.583,19.83
Netherlands,NL1,2016-2017,2016,Willem II Tilburg,32,24.3,15,0.58,18.55
Netherlands,NL1,2016-2017,2016,ADO Den Haag,36,25.1,18,0.444,15.98
Netherlands,NL1,2016-2017,2016,Roda JC Kerkrade,42,25.5,23,0.358,15.05
Netherlands,NL1,2016-2017,2016,SBV Excelsior,29,25.7,13,0.504,14.63
Netherlands,NL1,2016-2017,2016,NEC Nijmegen,33,23.9,24,0.427,14.1
Netherlands,NL1,2016-2017,2016,Sparta Rotterdam,43,23.5,17,0.295,12.68
Netherlands,NL1,2016-2017,2016,Go Ahead Eagles,39,25.1,9,0.293,11.43
Netherlands,NL1,2017-2018,2017,Ajax Amsterdam,39,22.8,18,6.44,251.0
Netherlands,NL1,2017-2018,2017,PSV Eindhoven,32,23.1,17,5.45,174.45
Netherlands,NL1,2017-2018,2017,Feyenoord Rotterdam,32,24.6,15,3.26,104.2
Netherlands,NL1,2017-2018,2017,AZ Alkmaar,34,23.7,10,2.08,70.68
Netherlands,NL1,2017-2018,2017,FC Utrecht,36,25.1,17,1.3,46.63
Netherlands,NL1,2017-2018,2017,Vitesse Arnhem,34,24.6,13,1.17,39.78
Netherlands,NL1,2017-2018,2017,SC Heerenveen,26,24.5,12,1.5,39.13
Netherlands,NL1,2017-2018,2017,FC Groningen,31,23.5,14,0.977,30.3
Netherlands,NL1,2017-2018,2017,PEC Zwolle,32,24.5,10,0.823,26.33
Netherlands,NL1,2017-2018,2017,ADO Den Haag,34,25.0,9,0.695,23.63
Netherlands,NL1,2017-2018,2017,Heracles Almelo,31,25.5,12,0.718,22.25
Netherlands,NL1,2017-2018,2017,FC Twente Enschede,36,24.2,23,0.615,22.15
Netherlands,NL1,2017-2018,2017,Willem II Tilburg,37,24.0,23,0.504,18.65
Netherlands,NL1,2017-2018,2017,NAC Breda,36,23.5,20,0.476,17.15
Netherlands,NL1,2017-2018,2017,Sparta Rotterdam,41,24.4,23,0.377,15.45
Netherlands,NL1,2017-2018,2017,SBV Excelsior,29,25.5,11,0.51,14.8
Netherlands,NL1,2017-2018,2017,VVV-Venlo,35,23.9,10,0.388,13.58
Netherlands,NL1,2017-2018,2017,Roda JC Kerkrade,33,24.6,19,0.402,13.28
Netherlands,NL1,2018-2019,2018,Ajax Amsterdam,39,23.5,21,12.9,503.15
Netherlands,NL1,2018-2019,2018,PSV Eindhoven,41,23.4,26,5.8,237.85
Netherlands,NL1,2018-2019,2018,Feyenoord Rotterdam,35,24.4,18,3.04,106.55
Netherlands,NL1,2018-2019,2018,AZ Alkmaar,39,23.7,13,1.73,67.5
Netherlands,NL1,2018-2019,2018,Vitesse Arnhem,36,24.9,17,1.37,49.18
Netherlands,NL1,2018-2019,2018,SC Heerenveen,32,23.7,16,1.52,48.63
Netherlands,NL1,2018-2019,2018,FC Utrecht,35,24.9,19,1.3,45.33
Netherlands,NL1,2018-2019,2018,FC Groningen,33,23.5,15,1.24,41.0
Netherlands,NL1,2018-2019,2018,Willem II Tilburg,33,23.6,26,1.09,36.0
Netherlands,NL1,2018-2019,2018,Heracles Almelo,31,25.0,11,0.877,27.2
Netherlands,NL1,2018-2019,2018,PEC Zwolle,38,24.6,15,0.647,24.6
Netherlands,NL1,2018-2019,2018,Fortuna Sittard,44,22.9,27,0.484,21.3
Netherlands,NL1,2018-2019,2018,ADO Den Haag,33,25.4,9,0.639,21.1
Netherlands,NL1,2018-2019,2018,NAC Breda,40,24.4,21,0.431,17.25
Netherlands,NL1,2018-2019,2018,VVV-Venlo,28,25.0,10,0.585,16.38
Netherlands,NL1,2018-2019,2018,SBV Excelsior,29,25.0,16,0.483,14.0
Netherlands,NL1,2018-2019,2018,FC Emmen,38,25.6,9,0.359,13.63
Netherlands,NL1,2018-2019,2018,De Graafschap Doetinchem,38,25.4,8,0.316,12.03
Netherlands,NL1,2019-2020,2019,Ajax Amsterdam,39,24.2,21,10.27,400.4
Netherlands,NL1,2019-2020,2019,PSV Eindhoven,41,24.4,24,5.36,219.58
Netherlands,NL1,2019-2020,2019,AZ Alkmaar,30,24.1,11,4.34,130.05
Netherlands,NL1,2019-2020,2019,Feyenoord Rotterdam,38,24.7,20,2.7,102.73
Netherlands,NL1,2019-2020,2019,FC Utrecht,42,24.4,21,1.16,48.58
Netherlands,NL1,2019-2020,2019,Vitesse Arnhem,34,25.2,24,0.898,30.53
Netherlands,NL1,2019-2020,2019,FC Groningen,37,22.7,16,0.822,30.4
Netherlands,NL1,2019-2020,2019,SC Heerenveen,29,23.3,16,0.922,26.75
Netherlands,NL1,2019-2020,2019,Heracles Almelo,32,24.3,18,0.702,22.48
Netherlands,NL1,2019-2020,2019,Willem II Tilburg,29,24.0,22,0.752,21.8
Netherlands,NL1,2019-2020,2019,FC Twente Enschede,32,24.3,20,0.665,21.28
Netherlands,NL1,2019-2020,2019,ADO Den Haag,41,26.1,16,0.473,19.4
Netherlands,NL1,2019-2020,2019,PEC Zwolle,37,24.4,16,0.446,16.5
Netherlands,NL1,2019-2020,2019,Sparta Rotterdam,30,24.8,14,0.517,15.5
Netherlands,NL1,2019-2020,2019,FC Emmen,36,25.3,17,0.367,13.23
Netherlands,NL1,2019-2020,2019,Fortuna Sittard,33,22.8,24,0.396,13.08
Netherlands,NL1,2019-2020,2019,VVV-Venlo,32,25.1,16,0.376,12.03
Netherlands,NL1,2019-2020,2019,RKC Waalwijk,36,25.5,14,0.299,10.78
Netherlands,NL1,2020-2021,2020,Ajax Amsterdam,40,23.6,17,10.7,428.1
Netherlands,NL1,2020-2021,2020,PSV Eindhoven,41,23.4,31,4.99,204.58
Netherlands,NL1,2020-2021,2020,AZ Alkmaar,42,23.7,13,3.23,135.53
Netherlands,NL1,2020-2021,2020,Feyenoord Rotterdam,36,24.8,16,3.01,108.38
Netherlands,NL1,2020-2021,2020,FC Utrecht,38,24.9,17,1.23,46.63
Netherlands,NL1,2020-2021,2020,FC Groningen,36,23.2,15,0.946,34.05
Netherlands,NL1,2020-2021,2020,Vitesse Arnhem,31,23.2,17,1.02,31.5
Netherlands,NL1,2020-2021,2020,SC Heerenveen,34,23.4,16,0.91,30.95
Netherlands,NL1,2020-2021,2020,FC Twente Enschede,30,23.6,15,0.945,28.35
Netherlands,NL1,2020-2021,2020,Willem II Tilburg,35,24.4,19,0.61,21.35
Netherlands,NL1,2020-2021,2020,Fortuna Sittard,37,24.7,23,0.501,18.55
Netherlands,NL1,2020-2021,2020,PEC Zwolle,34,24.1,16,0.519,17.65
Netherlands,NL1,2020-2021,2020,Heracles Almelo,32,23.8,21,0.549,17.58
Netherlands,NL1,2020-2021,2020,Sparta Rotterdam,32,25.4,13,0.513,16.43
Netherlands,NL1,2020-2021,2020,ADO Den Haag,43,25.0,20,0.372,15.98
Netherlands,NL1,2020-2021,2020,FC Emmen,37,25.7,20,0.395,14.63
Netherlands,NL1,2020-2021,2020,VVV-Venlo,33,25.7,18,0.416,13.73
Netherlands,NL1,2020-2021,2020,RKC Waalwijk,31,25.2,19,0.375,11.63
Netherlands,NL1,2021-2022,2021,Ajax Amsterdam,45,24.0,25,8.58,386.05
Netherlands,NL1,2021-2022,2021,PSV Eindhoven,40,24.4,29,5.27,210.78
Netherlands,NL1,2021-2022,2021,Feyenoord Rotterdam,45,23.7,21,4.01,180.38
Netherlands,NL1,2021-2022,2021,AZ Alkmaar,38,23.0,13,2.61,99.23
Netherlands,NL1,2021-2022,2021,Vitesse Arnhem,36,23.3,21,1.31,47.1
Netherlands,NL1,2021-2022,2021,FC Utrecht,43,24.6,16,1.08,46.6
Netherlands,NL1,2021-2022,2021,FC Groningen,36,23.3,19,1.2,43.35
Netherlands,NL1,2021-2022,2021,SC Heerenveen,36,24.1,12,1.15,41.25
Netherlands,NL1,2021-2022,2021,FC Twente Enschede,33,24.4,15,1.07,35.28
Netherlands,NL1,2021-2022,2021,Sparta Rotterdam,39,25.8,17,0.537,20.93
Netherlands,NL1,2021-2022,2021,Heracles Almelo,37,24.1,24,0.496,18.35
Netherlands,NL1,2021-2022,2021,Fortuna Sittard,38,25.3,25,0.476,18.08
Netherlands,NL1,2021-2022,2021,Willem II Tilburg,37,24.7,22,0.422,15.6
Netherlands,NL1,2021-2022,2021,NEC Nijmegen,31,24.8,18,0.46,14.28
Netherlands,NL1,2021-2022,2021,PEC Zwolle,39,24.1,16,0.365,14.23
Netherlands,NL1,2021-2022,2021,Go Ahead Eagles,35,24.4,16,0.369,12.93
Netherlands,NL1,2021-2022,2021,SC Cambuur Leeuwarden,31,24.7,10,0.402,12.45
Netherlands,NL1,2021-2022,2021,RKC Waalwijk,29,26.0,17,0.412,11.95
Netherlands,NL1,2022-2023,2022,Ajax Amsterdam,43,24.1,20,9.08,390.38
Netherlands,NL1,2022-2023,2022,PSV Eindhoven,44,24.4,25,7.17,315.65
Netherlands,NL1,2022-2023,2022,Feyenoord Rotterdam,36,24.2,19,7.44,267.8
Netherlands,NL1,2022-2023,2022,AZ Alkmaar,38,23.8,16,3.58,135.93
Netherlands,NL1,2022-2023,2022,FC Twente Enschede,35,24.1,17,1.78,62.25
Netherlands,NL1,2022-2023,2022,FC Utrecht,42,25.0,20,1.34,56.2
Netherlands,NL1,2022-2023,2022,SC Heerenveen,33,24.0,15,1.55,51.1
Netherlands,NL1,2022-2023,2022,FC Groningen,45,23.5,23,1.08,48.78
Netherlands,NL1,2022-2023,2022,Vitesse Arnhem,32,24.3,16,1.37,43.7
Netherlands,NL1,2022-2023,2022,Sparta Rotterdam,37,25.3,17,0.91,33.68
Netherlands,NL1,2022-2023,2022,Fortuna Sittard,34,25.7,24,0.747,25.4
Netherlands,NL1,2022-2023,2022,NEC Nijmegen,28,24.8,13,0.857,24.0
Netherlands,NL1,2022-2023,2022,FC Volendam,34,22.9,15,0.513,17.43
Netherlands,NL1,2022-2023,2022,Go Ahead Eagles,34,23.9,15,0.474,16.1
Netherlands,NL1,2022-2023,2022,Excelsior Rotterdam,31,23.8,11,0.511,15.85
Netherlands,NL1,2022-2023,2022,SC Cambuur Leeuwarden,36,26.1,12,0.433,15.6
Netherlands,NL1,2022-2023,2022,FC Emmen,39,25.6,17,0.378,14.73
Netherlands,NL1,2022-2023,2022,RKC Waalwijk,29,26.6,18,0.47,13.63
Netherlands,NL1,2023-2024,2023,PSV Eindhoven,35,25.3,20,10.68,373.7
Netherlands,NL1,2023-2024,2023,Feyenoord Rotterdam,34,24.0,15,9.94,338.0
Netherlands,NL1,2023-2024,2023,Ajax Amsterdam,44,23.5,23,7.45,327.65
Netherlands,NL1,2023-2024,2023,AZ Alkmaar,41,23.2,15,3.2,131.15
Netherlands,NL1,2023-2024,2023,FC Twente Enschede,29,24.7,14,2.96,85.78
Netherlands,NL1,2023-2024,2023,FC Utrecht,46,24.6,28,1.51,69.28
Netherlands,NL1,2023-2024,2023,NEC Nijmegen,34,25.0,17,1.3,44.3
Netherlands,NL1,2023-2024,2023,SC Heerenveen,29,24.4,15,1.34,38.78
Netherlands,NL1,2023-2024,2023,Sparta Rotterdam,38,24.1,16,0.944,35.88
Netherlands,NL1,2023-2024,2023,Fortuna Sittard,38,25.1,25,0.922,35.03
Netherlands,NL1,2023-2024,2023,Vitesse Arnhem,38,23.6,18,0.851,32.35
Netherlands,NL1,2023-2024,2023,Excelsior Rotterdam,35,23.7,12,0.755,26.43
Netherlands,NL1,2023-2024,2023,Go Ahead Eagles,30,24.8,12,0.859,25.78
Netherlands,NL1,2023-2024,2023,PEC Zwolle,36,25.3,13,0.588,21.18
Netherlands,NL1,2023-2024,2023,Almere City FC,34,25.7,18,0.576,19.6
Netherlands,NL1,2023-2024,2023,Heracles Almelo,36,24.9,18,0.453,16.3
Netherlands,NL1,2023-2024,2023,FC Volendam,43,22.7,20,0.361,15.53
Netherlands,NL1,2023-2024,2023,RKC Waalwijk,29,26.4,15,0.512,14.85
Netherlands,NL1,2024-2025,2024,Feyenoord Rotterdam,48,23.8,27,7.28,349.38
Netherlands,NL1,2024-2025,2024,PSV Eindhoven,38,24.9,20,8.76,332.8
Netherlands,NL1,2024-2025,2024,Ajax Amsterdam,49,24.0,23,5.6,274.3
Netherlands,NL1,2024-2025,2024,AZ Alkmaar,40,23.4,8,3.33,133.2
Netherlands,NL1,2024-2025,2024,FC Twente Enschede,36,24.7,16,2.53,91.1
Netherlands,NL1,2024-2025,2024,FC Utrecht,34,24.7,24,2.08,70.63
Netherlands,NL1,2024-2025,2024,SC Heerenveen,37,24.0,20,1.32,48.95
Netherlands,NL1,2024-2025,2024,Sparta Rotterdam,38,24.4,17,1.23,46.93
Netherlands,NL1,2024-2025,2024,Go Ahead Eagles,36,24.1,18,1.26,45.35
Netherlands,NL1,2024-2025,2024,NEC Nijmegen,31,25.3,13,1.33,41.25
Netherlands,NL1,2024-2025,2024,FC Groningen,35,24.6,12,0.981,34.33
Netherlands,NL1,2024-2025,2024,PEC Zwolle,33,25.0,15,0.85,28.05
Netherlands,NL1,2024-2025,2024,Fortuna Sittard,36,25.1,23,0.651,23.45
Netherlands,NL1,2024-2025,2024,NAC Breda,34,25.7,20,0.684,23.25
Netherlands,NL1,2024-2025,2024,Heracles Almelo,34,24.4,18,0.596,20.25
Netherlands,NL1,2024-2025,2024,Almere City FC,40,25.1,25,0.426,17.03
Netherlands,NL1,2024-2025,2024,Willem II Tilburg,33,24.6,15,0.479,15.8
Netherlands,NL1,2024-2025,2024,RKC Waalwijk,32,27.3,15,0.373,11.95
Netherlands,NL1,2025-2026,2025,PSV Eindhoven,25,25.3,16,11.34,283.6
Netherlands,NL1,2025-2026,2025,Feyenoord Rotterdam,33,25.5,20,6.5,214.43
Netherlands,NL1,2025-2026,2025,Ajax Amsterdam,27,24.6,16,6.93,187.15
Netherlands,NL1,2025-2026,2025,AZ Alkmaar,29,24.2,9,5.72,165.88
Netherlands,NL1,2025-2026,2025,FC Utrecht,29,25.2,20,2.78,80.6
Netherlands,NL1,2025-2026,2025,FC Twente Enschede,26,25.9,14,2.86,74.25
Netherlands,NL1,2025-2026,2025,NEC Nijmegen,26,27.4,16,2.06,53.5
Netherlands,NL1,2025-2026,2025,SC Heerenveen,25,24.0,13,1.7,42.48
Netherlands,NL1,2025-2026,2025,FC Groningen,26,24.3,11,1.31,34.0
Netherlands,NL1,2025-2026,2025,Go Ahead Eagles,29,24.6,15,1.04,30.08
Netherlands,NL1,2025-2026,2025,Sparta Rotterdam,26,26.6,10,1.12,29.15
Netherlands,NL1,2025-2026,2025,PEC Zwolle,27,24.1,8,0.865,23.35
Netherlands,NL1,2025-2026,2025,Fortuna Sittard,28,27.1,15,0.704,19.73
Netherlands,NL1,2025-2026,2025,FC Volendam,30,25.0,10,0.579,17.38
Netherlands,NL1,2025-2026,2025,Excelsior Rotterdam,24,24.5,7,0.638,15.3
Netherlands,NL1,2025-2026,2025,NAC Breda,28,26.1,19,0.521,14.6
Netherlands,NL1,2025-2026,2025,Heracles Almelo,31,25.8,17,0.465,14.4
Netherlands,NL1,2025-2026,2025,SC Telstar,27,25.1,7,0.419,11.3
Portugal,PO1,2006-2007,2006,FC Porto,31,25.7,17,4.02,124.5
Portugal,PO1,2006-2007,2006,SL Benfica,31,27.4,16,3.65,113.15
Portugal,PO1,2006-2007,2006,Sporting CP,28,25.4,11,3.59,100.5
Portugal,PO1,2006-2007,2006,SC Braga,32,27.7,18,1.06,34.0
Portugal,PO1,2006-2007,2006,Boavista FC,27,27.6,14,0.848,22.9
Portugal,PO1,2006-2007,2006,CF Os Belenenses,30,27.7,12,0.512,15.35
Portugal,PO1,2006-2007,2006,UD Leiria,29,25.9,18,0.521,15.1
Portugal,PO1,2006-2007,2006,CS Marítimo,29,26.2,21,0.479,13.9
Portugal,PO1,2006-2007,2006,Académica Coimbra,31,26.6,19,0.439,13.6
Portugal,PO1,2006-2007,2006,Clube Futebol Estrela da Amadora,30,26.8,10,0.418,12.55
Portugal,PO1,2006-2007,2006,CD Nacional,30,26.7,22,0.407,12.2
Portugal,PO1,2006-2007,2006,Vitória Setúbal FC,35,26.4,18,0.329,11.5
Portugal,PO1,2006-2007,2006,Desportivo Aves (- 2020),30,28.2,14,0.37,11.1
Portugal,PO1,2006-2007,2006,SC Beira-Mar,39,26.3,25,0.264,10.3
Portugal,PO1,2006-2007,2006,FC Paços de Ferreira,30,26.4,15,0.293,8.8
Portugal,PO1,2006-2007,2006,Naval 1º de Maio,31,26.9,19,0.215,6.65
Portugal,PO1,2007-2008,2007,FC Porto,31,25.6,17,4.23,131.2
Portugal,PO1,2007-2008,2007,SL Benfica,38,24.6,22,2.73,103.83
Portugal,PO1,2007-2008,2007,Sporting CP,28,24.9,17,2.76,77.35
Portugal,PO1,2007-2008,2007,SC Braga,33,27.2,18,1.41,46.6
Portugal,PO1,2007-2008,2007,Boavista FC,34,25.2,23,0.915,31.1
Portugal,PO1,2007-2008,2007,CF Os Belenenses,32,25.8,18,0.938,30.0
Portugal,PO1,2007-2008,2007,CD Nacional,32,25.7,21,0.739,23.65
Portugal,PO1,2007-2008,2007,CS Marítimo,33,25.9,23,0.689,22.75
Portugal,PO1,2007-2008,2007,UD Leiria,31,27.4,20,0.631,19.55
Portugal,PO1,2007-2008,2007,Académica Coimbra,33,25.5,17,0.57,18.8
Portugal,PO1,2007-2008,2007,Vitória Setúbal FC,25,27.0,13,0.736,18.4
Portugal,PO1,2007-2008,2007,FC Paços de Ferreira,30,27.4,14,0.563,16.9
Portugal,PO1,2007-2008,2007,Vitória Guimarães SC,27,26.5,16,0.622,16.8
Portugal,PO1,2007-2008,2007,Leixões SC,30,27.0,8,0.56,16.8
Portugal,PO1,2007-2008,2007,Clube Futebol Estrela da Amadora,32,25.9,19,0.523,16.75
Portugal,PO1,2007-2008,2007,Naval 1º de Maio,28,26.7,18,0.505,14.15
Portugal,PO1,2008-2009,2008,FC Porto,35,25.0,20,3.52,123.25
Portugal,PO1,2008-2009,2008,SL Benfica,27,26.0,19,4.3,116.2
Portugal,PO1,2008-2009,2008,Sporting CP,31,24.5,14,3.2,99.1
Portugal,PO1,2008-2009,2008,SC Braga,34,25.8,18,1.46,49.6
Portugal,PO1,2008-2009,2008,Vitória Guimarães SC,34,26.5,17,0.903,30.7
Portugal,PO1,2008-2009,2008,Leixões SC,31,26.9,14,0.877,27.2
Portugal,PO1,2008-2009,2008,CS Marítimo,39,26.6,27,0.686,26.75
Portugal,PO1,2008-2009,2008,CF Os Belenenses,37,25.3,26,0.677,25.05
Portugal,PO1,2008-2009,2008,Vitória Setúbal FC,30,26.3,18,0.763,22.9
Portugal,PO1,2008-2009,2008,CD Nacional,30,24.0,23,0.657,19.7
Portugal,PO1,2008-2009,2008,CD Trofense,31,28.8,14,0.626,19.4
Portugal,PO1,2008-2009,2008,FC Paços de Ferreira,34,27.6,15,0.551,18.75
Portugal,PO1,2008-2009,2008,Académica Coimbra,30,26.3,14,0.62,18.6
Portugal,PO1,2008-2009,2008,Clube Futebol Estrela da Amadora,29,25.9,10,0.638,18.5
Portugal,PO1,2008-2009,2008,Rio Ave FC,30,27.6,11,0.6,18.0
Portugal,PO1,2008-2009,2008,Naval 1º de Maio,28,26.1,19,0.589,16.5
